"X","id","Gender","Customer.Type","Age","Type.of.Travel","Class","Flight.Distance","Inflight.wifi.service","Departure.Arrival.time.convenient","Ease.of.Online.booking","Gate.location","Food.and.drink","Online.boarding","Seat.comfort","Inflight.entertainment","On.board.service","Leg.room.service","Baggage.handling","Checkin.service","Inflight.service","Cleanliness","Departure.Delay.in.Minutes","Arrival.Delay.in.Minutes","satisfaction"
15330,14322,"Male","Loyal Customer",50,"Business travel","Business",429,3,3,3,3,5,3,1,4,4,4,4,5,4,3,0,0,"satisfied"
24517,46933,"Male","disloyal Customer",24,"Business travel","Eco",819,4,4,4,4,1,4,1,1,4,5,2,3,5,1,19,10,"satisfied"
62275,110410,"Male","Loyal Customer",24,"Business travel","Business",3037,3,3,3,3,3,3,3,3,3,2,2,4,2,3,0,0,"neutral or dissatisfied"
59311,40336,"Female","Loyal Customer",44,"Personal Travel","Eco Plus",463,3,5,3,3,2,2,5,4,4,3,4,4,4,4,0,0,"neutral or dissatisfied"
53508,2000,"Female","Loyal Customer",56,"Business travel","Business",351,4,4,4,4,4,5,4,4,4,4,4,4,4,5,0,0,"satisfied"
88813,44999,"Female","Loyal Customer",60,"Business travel","Eco",118,4,5,5,5,1,4,4,4,4,4,4,4,4,3,0,10,"neutral or dissatisfied"
38803,106597,"Male","Loyal Customer",46,"Business travel","Eco",986,4,4,4,4,4,4,4,3,1,4,4,4,3,4,155,142,"neutral or dissatisfied"
20932,42437,"Male","Loyal Customer",50,"Personal Travel","Eco",1119,3,4,3,2,5,3,1,5,3,5,5,5,4,5,81,63,"neutral or dissatisfied"
61960,51836,"Female","Loyal Customer",70,"Business travel","Eco Plus",261,4,5,5,5,3,3,4,4,4,4,4,1,4,1,1,1,"neutral or dissatisfied"
8976,99855,"Female","Loyal Customer",39,"Personal Travel","Eco",468,1,4,1,3,5,1,5,5,4,5,5,4,4,5,6,0,"neutral or dissatisfied"
27797,49905,"Male","Loyal Customer",52,"Business travel","Eco",308,5,3,3,3,4,5,4,4,3,5,2,2,2,4,0,0,"satisfied"
95437,51733,"Female","Loyal Customer",15,"Personal Travel","Eco",370,3,2,3,3,4,3,4,4,4,3,1,3,3,4,0,0,"neutral or dissatisfied"
103395,88324,"Male","Loyal Customer",38,"Business travel","Eco",581,2,3,3,3,2,2,2,2,3,1,3,2,3,2,5,30,"neutral or dissatisfied"
25616,73528,"Male","Loyal Customer",42,"Business travel","Business",1887,3,3,3,3,5,4,5,5,5,5,5,4,5,3,0,0,"satisfied"
16795,121124,"Female","Loyal Customer",42,"Business travel","Business",2402,3,3,3,3,5,4,4,4,5,3,4,4,5,4,0,17,"satisfied"
71071,54909,"Female","Loyal Customer",39,"Business travel","Business",2175,1,1,1,1,4,4,5,4,4,4,4,5,4,4,0,2,"satisfied"
80467,23015,"Male","Loyal Customer",32,"Business travel","Eco Plus",817,5,4,3,4,5,4,5,5,2,5,4,1,4,5,16,4,"neutral or dissatisfied"
33733,126350,"Female","Loyal Customer",29,"Personal Travel","Eco",600,2,5,2,4,2,2,2,2,4,5,3,1,1,2,12,15,"neutral or dissatisfied"
84898,105758,"Male","Loyal Customer",22,"Business travel","Business",387,2,5,5,5,2,3,2,2,1,4,3,4,3,2,22,36,"neutral or dissatisfied"
61556,40892,"Female","Loyal Customer",31,"Personal Travel","Eco",584,2,4,2,2,2,2,1,2,4,4,5,3,4,2,0,0,"neutral or dissatisfied"
85225,99003,"Female","Loyal Customer",53,"Business travel","Business",1914,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,"satisfied"
15942,109516,"Male","Loyal Customer",25,"Business travel","Business",993,1,2,5,2,1,1,1,1,1,4,3,3,4,1,0,18,"neutral or dissatisfied"
10142,1756,"Male","Loyal Customer",57,"Business travel","Business",3303,4,4,4,4,2,4,4,4,4,4,4,3,4,4,9,3,"satisfied"
54378,80802,"Male","Loyal Customer",48,"Business travel","Business",2389,3,3,3,3,5,4,5,4,4,4,4,4,4,3,6,1,"satisfied"
70934,125606,"Male","Loyal Customer",58,"Business travel","Business",1587,5,5,5,5,2,4,4,4,4,4,4,5,4,3,0,0,"satisfied"
72145,34224,"Male","Loyal Customer",63,"Personal Travel","Eco",1189,1,4,1,3,3,1,4,3,3,4,5,3,5,3,0,0,"neutral or dissatisfied"
62896,115287,"Female","disloyal Customer",62,"Business travel","Business",446,3,3,3,1,2,3,1,2,4,2,5,3,4,2,61,55,"neutral or dissatisfied"
79385,63119,"Male","Loyal Customer",41,"Business travel","Business",2790,3,3,3,3,3,4,4,4,4,4,4,5,4,3,0,0,"satisfied"
3219,96262,"Male","Loyal Customer",50,"Personal Travel","Eco",460,3,4,3,2,2,3,2,2,5,3,5,3,5,2,5,0,"neutral or dissatisfied"
79903,67759,"Female","Loyal Customer",29,"Business travel","Business",2705,1,1,2,1,4,4,4,4,5,3,4,5,4,4,5,33,"satisfied"
7641,105422,"Male","Loyal Customer",48,"Business travel","Business",452,2,3,3,3,5,4,3,2,2,3,2,4,2,3,0,0,"neutral or dissatisfied"
21016,9888,"Female","disloyal Customer",59,"Business travel","Business",457,3,3,3,4,1,3,1,1,4,2,5,3,5,1,34,37,"neutral or dissatisfied"
83008,65144,"Female","Loyal Customer",36,"Personal Travel","Eco",551,2,3,2,5,2,2,4,2,1,3,1,2,2,2,9,0,"neutral or dissatisfied"
33191,116228,"Male","Loyal Customer",51,"Personal Travel","Eco",333,2,5,4,5,2,4,2,2,3,3,5,3,4,2,20,19,"neutral or dissatisfied"
93095,75106,"Male","Loyal Customer",62,"Personal Travel","Business",1726,3,4,3,3,3,5,5,3,3,3,3,5,3,3,0,0,"neutral or dissatisfied"
57988,69173,"Male","disloyal Customer",28,"Business travel","Eco",187,1,0,1,4,4,1,4,4,5,5,5,1,4,4,3,0,"neutral or dissatisfied"
77661,3221,"Female","Loyal Customer",48,"Business travel","Business",2903,4,4,4,4,4,5,4,4,4,5,4,5,4,5,43,43,"satisfied"
68866,98809,"Male","Loyal Customer",44,"Business travel","Business",2073,1,4,1,1,4,4,4,4,4,4,4,4,4,4,7,5,"satisfied"
58534,107927,"Male","Loyal Customer",47,"Business travel","Business",2520,1,1,1,1,3,5,4,4,4,4,4,3,4,3,0,0,"satisfied"
100701,29881,"Female","Loyal Customer",59,"Business travel","Eco",261,5,1,3,1,2,4,1,5,5,5,5,5,5,4,0,0,"satisfied"
54153,107829,"Male","Loyal Customer",66,"Personal Travel","Eco",349,2,4,2,4,4,2,4,4,1,1,4,2,4,4,0,4,"neutral or dissatisfied"
30850,55795,"Female","Loyal Customer",18,"Personal Travel","Eco",2400,3,5,3,2,3,2,2,3,4,4,5,2,4,2,0,0,"neutral or dissatisfied"
100788,103336,"Male","Loyal Customer",20,"Personal Travel","Eco",1139,3,1,4,3,3,4,5,3,4,4,2,1,3,3,9,7,"neutral or dissatisfied"
97072,102578,"Male","Loyal Customer",40,"Business travel","Business",1982,2,2,2,2,3,5,4,4,4,5,5,5,4,5,95,87,"satisfied"
52278,16685,"Female","disloyal Customer",10,"Business travel","Eco",488,3,2,3,4,3,3,3,3,1,5,3,1,3,3,93,63,"neutral or dissatisfied"
43432,80899,"Female","Loyal Customer",39,"Business travel","Business",3743,0,0,0,2,2,5,5,5,5,5,2,4,5,3,0,0,"satisfied"
37226,14861,"Male","Loyal Customer",33,"Business travel","Eco",315,5,4,4,4,5,5,5,5,2,1,2,5,1,5,32,32,"satisfied"
21376,111003,"Female","Loyal Customer",32,"Business travel","Business",1633,3,2,2,2,1,2,3,1,4,4,4,4,4,1,0,0,"neutral or dissatisfied"
64425,123679,"Male","disloyal Customer",36,"Business travel","Business",214,4,4,4,3,3,4,5,3,1,4,2,4,2,3,4,3,"neutral or dissatisfied"
37417,81347,"Male","Loyal Customer",30,"Business travel","Business",1299,2,1,1,1,2,2,2,2,4,4,4,1,4,2,14,24,"neutral or dissatisfied"
59488,22540,"Male","Loyal Customer",49,"Personal Travel","Eco Plus",83,4,5,4,1,4,4,4,4,4,4,4,5,5,4,0,0,"satisfied"
72177,122714,"Female","Loyal Customer",37,"Business travel","Business",2253,4,1,1,1,4,4,4,4,4,4,4,3,4,4,23,20,"neutral or dissatisfied"
54586,42188,"Female","Loyal Customer",50,"Business travel","Business",2354,4,4,4,4,1,4,2,4,4,4,4,5,4,2,0,0,"satisfied"
72928,39011,"Female","disloyal Customer",29,"Business travel","Eco",230,1,0,1,5,2,1,2,2,3,1,3,1,1,2,0,0,"neutral or dissatisfied"
45848,31295,"Male","Loyal Customer",57,"Personal Travel","Eco Plus",533,3,5,3,4,1,3,1,1,5,4,5,4,4,1,0,5,"neutral or dissatisfied"
2566,12026,"Male","Loyal Customer",44,"Business travel","Eco",351,5,2,2,2,5,5,5,5,3,3,3,4,2,5,0,0,"satisfied"
8124,89939,"Male","Loyal Customer",44,"Personal Travel","Eco",1306,2,5,1,2,4,1,4,4,3,2,4,5,5,4,0,0,"neutral or dissatisfied"
32466,63231,"Male","Loyal Customer",40,"Business travel","Business",337,3,3,3,3,2,5,4,4,4,4,4,4,4,5,0,0,"satisfied"
3145,49505,"Male","Loyal Customer",22,"Business travel","Business",2536,5,5,5,5,5,5,5,5,5,5,5,2,4,5,0,0,"satisfied"
93021,32807,"Male","Loyal Customer",33,"Business travel","Business",2771,1,5,5,5,4,3,1,4,3,1,4,1,4,4,0,0,"neutral or dissatisfied"
24236,27224,"Female","Loyal Customer",49,"Business travel","Business",1024,2,2,1,2,1,5,4,4,4,4,4,1,4,4,0,3,"satisfied"
98956,48862,"Female","Loyal Customer",54,"Business travel","Business",2871,4,4,4,4,4,2,1,4,4,4,5,2,4,2,0,26,"satisfied"
41574,38537,"Female","disloyal Customer",25,"Business travel","Eco",1446,3,3,3,3,2,3,2,2,4,3,2,4,4,2,35,6,"neutral or dissatisfied"
73880,48482,"Female","Loyal Customer",32,"Business travel","Eco",846,5,4,4,4,5,5,5,5,3,1,1,3,3,5,0,0,"satisfied"
40138,73598,"Female","Loyal Customer",50,"Business travel","Business",192,4,3,4,4,3,5,5,5,5,5,5,4,5,3,9,6,"satisfied"
87212,53326,"Female","Loyal Customer",63,"Personal Travel","Eco",811,1,2,1,3,1,4,3,5,5,1,5,2,5,1,12,1,"neutral or dissatisfied"
50751,67524,"Male","disloyal Customer",29,"Business travel","Business",1235,2,2,2,4,4,2,4,4,1,5,3,2,3,4,0,3,"neutral or dissatisfied"
90285,34931,"Male","Loyal Customer",23,"Personal Travel","Eco",187,2,5,2,3,3,2,3,3,4,2,5,4,4,3,0,0,"neutral or dissatisfied"
63573,61846,"Female","Loyal Customer",26,"Business travel","Eco Plus",1379,2,1,1,1,2,2,2,2,1,4,3,2,3,2,10,1,"neutral or dissatisfied"
8040,60059,"Male","Loyal Customer",41,"Personal Travel","Eco Plus",997,2,5,2,4,1,2,1,1,5,4,4,5,5,1,5,0,"neutral or dissatisfied"
6933,119842,"Female","Loyal Customer",22,"Business travel","Eco",912,4,1,5,5,4,4,3,4,3,3,4,1,4,4,0,7,"neutral or dissatisfied"
80518,53622,"Male","Loyal Customer",14,"Business travel","Business",1874,1,1,1,1,5,5,5,5,3,4,5,3,5,5,0,3,"satisfied"
90096,10800,"Male","Loyal Customer",57,"Business travel","Business",3653,3,3,3,3,4,3,3,3,3,2,3,2,3,1,0,0,"neutral or dissatisfied"
7957,104452,"Male","Loyal Customer",48,"Business travel","Business",2500,5,5,5,5,2,4,4,5,5,5,5,5,5,3,15,0,"satisfied"
50608,116000,"Female","Loyal Customer",26,"Personal Travel","Eco",446,3,1,3,2,3,3,3,3,4,2,2,2,3,3,17,1,"neutral or dissatisfied"
16119,127926,"Male","disloyal Customer",29,"Business travel","Business",916,0,1,1,1,4,1,4,4,4,2,5,5,4,4,0,0,"satisfied"
27060,87729,"Female","Loyal Customer",55,"Personal Travel","Eco Plus",591,2,4,2,2,2,5,4,3,3,2,4,4,3,4,0,0,"neutral or dissatisfied"
79471,19040,"Female","Loyal Customer",26,"Personal Travel","Eco Plus",788,2,5,2,3,4,2,3,4,3,4,4,3,5,4,59,38,"neutral or dissatisfied"
55239,82425,"Female","disloyal Customer",17,"Business travel","Eco",502,4,1,4,3,1,4,1,1,4,3,2,2,2,1,1,19,"neutral or dissatisfied"
36663,85970,"Female","disloyal Customer",51,"Business travel","Business",528,1,1,1,4,3,1,3,3,3,5,5,5,4,3,0,6,"neutral or dissatisfied"
84313,31603,"Male","Loyal Customer",70,"Personal Travel","Eco",602,3,4,3,2,4,3,4,4,4,5,4,4,4,4,22,14,"neutral or dissatisfied"
23524,44103,"Male","Loyal Customer",51,"Business travel","Business",408,5,5,5,5,4,2,1,5,5,5,5,2,5,1,0,0,"satisfied"
69686,69384,"Male","disloyal Customer",24,"Business travel","Eco",1096,3,3,3,4,1,3,1,1,2,5,4,2,3,1,0,0,"neutral or dissatisfied"
83128,50989,"Male","Loyal Customer",17,"Personal Travel","Eco",373,1,1,1,4,2,1,2,2,2,2,3,4,4,2,0,0,"neutral or dissatisfied"
26667,84989,"Female","disloyal Customer",40,"Business travel","Business",1590,5,0,0,1,0,3,3,3,5,4,4,3,5,3,150,134,"satisfied"
32164,113830,"Male","Loyal Customer",8,"Personal Travel","Eco Plus",197,1,5,1,5,5,1,5,5,5,1,2,1,1,5,0,0,"neutral or dissatisfied"
72397,105932,"Male","Loyal Customer",51,"Business travel","Business",1491,3,3,3,3,3,4,4,4,4,4,4,3,4,4,21,4,"satisfied"
50455,111250,"Female","Loyal Customer",41,"Business travel","Business",1788,3,3,5,3,2,5,5,5,5,5,5,5,5,4,0,0,"satisfied"
93048,75729,"Male","Loyal Customer",46,"Business travel","Business",868,2,2,2,2,3,4,5,5,5,5,5,4,5,5,1,5,"satisfied"
34553,88108,"Female","disloyal Customer",36,"Business travel","Business",404,2,2,2,1,4,2,4,4,4,2,5,4,5,4,19,28,"neutral or dissatisfied"
87606,118381,"Male","Loyal Customer",55,"Business travel","Business",2425,3,3,3,3,4,3,4,3,3,3,3,2,3,1,23,15,"neutral or dissatisfied"
42870,76642,"Female","Loyal Customer",24,"Personal Travel","Eco",534,3,5,2,2,4,2,1,4,5,2,5,3,4,4,0,9,"neutral or dissatisfied"
55445,38579,"Male","Loyal Customer",51,"Personal Travel","Eco",2475,3,2,3,3,1,3,1,1,1,5,3,4,4,1,4,19,"neutral or dissatisfied"
16723,112247,"Male","Loyal Customer",46,"Business travel","Business",1546,5,5,5,5,3,5,4,5,5,5,5,3,5,3,5,0,"satisfied"
59176,25117,"Male","Loyal Customer",36,"Personal Travel","Eco",946,3,4,3,2,5,3,5,5,3,5,4,2,1,5,23,59,"neutral or dissatisfied"
4299,48637,"Male","disloyal Customer",33,"Business travel","Business",109,3,4,4,2,4,4,4,4,5,3,4,5,5,4,26,46,"neutral or dissatisfied"
81378,73410,"Male","disloyal Customer",27,"Business travel","Business",1144,5,5,5,1,3,5,3,3,4,1,4,1,3,3,0,0,"satisfied"
46825,43638,"Male","Loyal Customer",25,"Business travel","Business",3982,2,2,2,2,4,4,4,4,3,2,4,5,2,4,0,0,"satisfied"
74407,2595,"Male","Loyal Customer",50,"Personal Travel","Eco",227,3,5,3,3,5,3,3,5,4,5,5,5,4,5,0,0,"neutral or dissatisfied"
67558,99425,"Female","Loyal Customer",9,"Personal Travel","Eco",337,3,3,3,4,2,3,2,2,1,4,3,3,3,2,0,4,"neutral or dissatisfied"
91490,66997,"Male","Loyal Customer",47,"Business travel","Business",1119,4,4,4,4,4,4,5,5,5,5,5,5,5,4,0,0,"satisfied"
54524,115674,"Female","Loyal Customer",43,"Business travel","Business",2949,1,3,3,3,5,3,3,1,1,1,1,3,1,4,41,31,"neutral or dissatisfied"
4145,7022,"Male","Loyal Customer",18,"Personal Travel","Eco",234,1,3,1,3,3,1,1,3,3,3,3,2,2,3,34,32,"neutral or dissatisfied"
48744,77872,"Female","Loyal Customer",53,"Personal Travel","Eco",1262,2,5,2,3,4,5,5,1,1,2,1,4,1,4,0,0,"neutral or dissatisfied"
19298,80294,"Female","Loyal Customer",53,"Business travel","Business",3946,3,3,3,3,4,4,4,4,4,5,4,4,4,4,262,316,"satisfied"
11872,60286,"Female","Loyal Customer",37,"Business travel","Business",1516,1,1,1,1,5,5,5,5,5,5,5,3,5,5,0,0,"satisfied"
85125,50206,"Male","Loyal Customer",55,"Business travel","Business",3130,2,3,3,3,1,2,1,3,1,4,3,1,4,1,204,208,"neutral or dissatisfied"
101184,40970,"Male","Loyal Customer",49,"Personal Travel","Eco",507,3,4,3,2,5,3,5,5,4,3,5,4,5,5,2,0,"neutral or dissatisfied"
98644,105266,"Female","Loyal Customer",46,"Personal Travel","Eco",2106,2,3,2,3,3,4,3,4,4,2,4,1,4,1,0,7,"neutral or dissatisfied"
28684,59226,"Male","Loyal Customer",40,"Business travel","Business",649,2,2,2,2,3,4,5,5,5,5,5,3,5,5,0,0,"satisfied"
78716,88057,"Female","Loyal Customer",15,"Business travel","Business",2117,1,1,1,1,3,4,3,3,3,4,5,5,5,3,0,0,"satisfied"
39423,41999,"Male","Loyal Customer",34,"Business travel","Eco",116,4,2,4,2,4,4,4,4,4,2,1,5,1,4,0,0,"satisfied"
39644,62030,"Male","Loyal Customer",49,"Business travel","Business",2586,1,2,2,2,2,3,2,1,1,1,1,4,1,1,18,0,"neutral or dissatisfied"
38104,128311,"Male","Loyal Customer",34,"Business travel","Business",3872,1,1,1,1,2,4,4,4,4,5,4,3,4,5,0,0,"satisfied"
90603,119326,"Female","Loyal Customer",26,"Personal Travel","Eco",214,4,5,4,5,1,4,1,1,5,4,5,5,4,1,0,0,"satisfied"
36825,69184,"Male","Loyal Customer",19,"Personal Travel","Eco",187,3,3,3,3,1,3,1,1,4,3,2,3,3,1,41,32,"neutral or dissatisfied"
70129,67504,"Female","disloyal Customer",29,"Business travel","Business",1205,2,2,2,4,2,2,2,2,5,5,5,5,5,2,0,0,"neutral or dissatisfied"
81482,46580,"Male","disloyal Customer",24,"Business travel","Eco",125,0,4,0,5,0,5,5,2,5,3,5,5,3,5,185,197,"satisfied"
69431,104425,"Male","Loyal Customer",14,"Business travel","Business",2433,3,1,1,1,3,3,3,3,1,5,3,2,4,3,0,16,"neutral or dissatisfied"
11788,58705,"Male","Loyal Customer",52,"Business travel","Business",4243,2,2,2,2,4,4,4,5,2,5,4,4,3,4,52,46,"satisfied"
89687,40824,"Male","Loyal Customer",22,"Business travel","Business",3605,4,5,5,5,4,3,4,4,3,2,4,4,3,4,0,0,"neutral or dissatisfied"
63996,44998,"Female","Loyal Customer",66,"Business travel","Business",2573,3,5,5,5,1,2,2,3,3,3,3,1,3,2,0,0,"neutral or dissatisfied"
33170,90779,"Male","Loyal Customer",37,"Business travel","Business",3307,3,3,3,3,4,5,4,3,3,4,3,3,3,5,8,1,"satisfied"
27281,106025,"Female","Loyal Customer",56,"Business travel","Business",682,3,3,3,3,2,4,5,4,4,4,4,3,4,3,48,57,"satisfied"
101889,85173,"Female","Loyal Customer",55,"Business travel","Eco",813,2,5,5,5,3,4,4,2,2,2,2,1,2,4,0,0,"neutral or dissatisfied"
13729,20531,"Male","Loyal Customer",42,"Business travel","Business",3868,3,3,3,3,4,3,1,4,4,4,4,1,4,3,0,0,"satisfied"
21437,26655,"Male","Loyal Customer",54,"Business travel","Business",270,2,2,2,2,4,5,1,4,4,4,4,3,4,4,0,0,"satisfied"
57167,86767,"Female","Loyal Customer",61,"Business travel","Business",1640,3,4,4,4,3,3,3,3,3,3,3,2,3,2,4,2,"neutral or dissatisfied"
90213,106467,"Male","Loyal Customer",41,"Business travel","Business",2028,3,3,3,3,4,4,4,5,5,5,5,3,5,4,0,0,"satisfied"
35117,38380,"Male","Loyal Customer",20,"Personal Travel","Eco",1173,2,5,2,1,2,2,2,2,5,5,4,3,5,2,12,7,"neutral or dissatisfied"
22402,107134,"Female","Loyal Customer",49,"Business travel","Business",842,1,1,1,1,5,4,5,5,5,5,5,4,5,3,10,5,"satisfied"
29074,6961,"Male","Loyal Customer",36,"Business travel","Business",2054,2,5,4,5,1,3,3,1,1,1,2,2,1,4,0,0,"neutral or dissatisfied"
33282,34829,"Male","disloyal Customer",23,"Business travel","Eco",209,2,5,2,2,2,2,3,5,1,1,2,3,2,3,210,257,"neutral or dissatisfied"
62672,48509,"Female","Loyal Customer",69,"Business travel","Business",2191,3,2,2,2,1,4,3,3,3,2,3,2,3,3,0,4,"neutral or dissatisfied"
19744,44663,"Female","Loyal Customer",43,"Business travel","Business",2500,1,3,3,3,4,1,2,3,3,3,1,1,3,1,0,0,"neutral or dissatisfied"
50229,10754,"Male","disloyal Customer",45,"Business travel","Eco",316,2,4,2,4,2,2,2,2,2,2,3,1,3,2,31,25,"neutral or dissatisfied"
83863,118553,"Male","disloyal Customer",37,"Business travel","Business",621,1,1,1,1,5,1,5,5,4,4,5,4,4,5,0,10,"neutral or dissatisfied"
1824,58974,"Male","disloyal Customer",37,"Business travel","Business",1723,1,1,1,1,3,1,3,3,5,3,3,4,5,3,23,5,"neutral or dissatisfied"
5406,54830,"Male","Loyal Customer",49,"Business travel","Business",3715,3,3,3,3,5,4,5,5,5,5,5,3,5,5,0,1,"satisfied"
98298,30255,"Male","disloyal Customer",30,"Business travel","Eco",836,0,0,0,3,3,0,4,3,3,4,4,1,1,3,0,12,"satisfied"
46713,18019,"Male","Loyal Customer",63,"Business travel","Eco Plus",296,4,5,5,5,4,4,4,4,3,5,4,1,4,4,0,0,"satisfied"
64056,19740,"Male","Loyal Customer",17,"Business travel","Eco Plus",409,4,3,3,3,4,2,4,3,1,3,4,4,3,4,437,518,"neutral or dissatisfied"
3573,100817,"Female","Loyal Customer",31,"Business travel","Business",711,3,3,3,3,4,4,4,4,3,2,5,3,4,4,24,25,"satisfied"
62564,98794,"Male","Loyal Customer",56,"Personal Travel","Eco",630,3,4,3,3,2,3,2,2,5,2,5,1,5,2,10,12,"neutral or dissatisfied"
51629,29167,"Female","Loyal Customer",23,"Business travel","Eco Plus",605,5,2,2,2,5,5,4,5,2,1,5,4,4,5,0,1,"satisfied"
94369,82869,"Male","Loyal Customer",49,"Business travel","Business",3466,4,2,2,2,4,4,4,4,4,4,4,2,4,4,7,9,"neutral or dissatisfied"
44341,99701,"Male","Loyal Customer",48,"Business travel","Business",1767,5,5,5,5,4,5,5,5,5,5,5,3,5,3,20,21,"satisfied"
61384,41923,"Female","disloyal Customer",30,"Business travel","Eco",129,4,1,5,4,1,5,1,1,1,3,3,1,3,1,0,0,"neutral or dissatisfied"
61441,69037,"Male","Loyal Customer",45,"Business travel","Business",1389,5,5,5,5,5,4,5,5,5,5,5,5,5,3,25,7,"satisfied"
44438,79934,"Female","Loyal Customer",31,"Business travel","Business",3025,3,4,3,3,5,5,5,5,5,2,5,4,4,5,10,0,"satisfied"
27881,21829,"Male","Loyal Customer",38,"Business travel","Business",3282,4,5,5,5,3,3,3,4,4,4,4,1,4,3,2,0,"neutral or dissatisfied"
98043,12474,"Female","Loyal Customer",43,"Personal Travel","Eco",253,4,3,4,5,1,2,3,3,3,4,3,2,3,2,62,61,"neutral or dissatisfied"
56231,51599,"Male","Loyal Customer",31,"Business travel","Eco",493,5,1,1,1,5,5,5,5,1,5,1,3,2,5,0,0,"satisfied"
71981,53252,"Female","Loyal Customer",10,"Personal Travel","Eco Plus",612,3,5,3,3,3,3,3,3,1,2,5,3,5,3,89,80,"neutral or dissatisfied"
37804,73959,"Male","Loyal Customer",57,"Personal Travel","Eco",2342,3,2,3,2,3,3,4,3,2,1,2,2,2,3,4,0,"neutral or dissatisfied"
4840,75665,"Male","Loyal Customer",27,"Personal Travel","Eco Plus",304,1,5,1,4,4,1,4,4,4,4,4,4,4,4,0,0,"neutral or dissatisfied"
23326,123207,"Male","Loyal Customer",46,"Personal Travel","Eco",328,3,4,4,3,5,4,5,5,2,5,4,2,5,5,0,10,"neutral or dissatisfied"
48284,78707,"Female","Loyal Customer",41,"Business travel","Business",2377,1,2,2,2,4,2,2,1,1,1,1,1,1,2,0,0,"neutral or dissatisfied"
70990,86468,"Female","Loyal Customer",60,"Business travel","Business",1554,1,1,1,1,4,3,3,5,5,5,5,2,5,5,0,2,"satisfied"
61275,29792,"Female","Loyal Customer",33,"Business travel","Business",2814,4,4,4,4,5,2,1,2,2,2,2,4,2,4,0,0,"satisfied"
11308,87144,"Female","disloyal Customer",19,"Business travel","Business",645,5,2,5,4,4,5,3,4,4,3,4,4,4,4,0,0,"satisfied"
27288,90532,"Female","Loyal Customer",41,"Business travel","Business",2714,3,4,3,3,2,4,4,3,3,3,3,5,3,4,0,0,"satisfied"
56558,11042,"Female","Loyal Customer",19,"Personal Travel","Eco",312,4,2,4,3,2,4,2,2,1,3,3,3,4,2,16,10,"satisfied"
68829,52661,"Male","Loyal Customer",63,"Personal Travel","Eco",119,2,5,2,2,5,2,3,5,5,5,4,1,5,5,0,0,"neutral or dissatisfied"
12888,92321,"Male","Loyal Customer",47,"Business travel","Business",2399,2,2,2,2,5,5,5,3,3,4,3,5,3,4,0,0,"satisfied"
83040,47504,"Male","Loyal Customer",10,"Personal Travel","Eco",584,2,5,2,4,3,2,3,3,3,2,4,5,4,3,26,10,"neutral or dissatisfied"
42733,55033,"Female","Loyal Customer",50,"Business travel","Business",1609,2,3,3,3,3,2,3,2,2,2,2,1,2,4,0,0,"neutral or dissatisfied"
75615,76927,"Female","Loyal Customer",57,"Business travel","Business",1727,3,3,3,3,3,4,5,4,4,4,4,5,4,5,0,13,"satisfied"
10802,23522,"Male","Loyal Customer",18,"Personal Travel","Eco",349,4,4,4,1,4,4,4,4,5,4,4,5,4,4,99,93,"neutral or dissatisfied"
9921,94007,"Female","Loyal Customer",48,"Business travel","Business",2115,0,4,0,4,4,4,4,3,3,4,4,5,3,5,6,0,"satisfied"
60681,122607,"Female","Loyal Customer",29,"Business travel","Business",2947,5,1,1,1,5,4,5,5,2,2,3,3,4,5,0,0,"neutral or dissatisfied"
17306,64470,"Male","Loyal Customer",57,"Business travel","Business",224,4,4,4,4,2,5,5,5,5,5,5,5,5,5,1,0,"satisfied"
6267,129505,"Female","disloyal Customer",37,"Business travel","Business",1744,2,2,2,3,1,2,1,1,4,2,5,3,5,1,0,0,"neutral or dissatisfied"
1749,89443,"Female","Loyal Customer",34,"Personal Travel","Eco",151,3,4,0,1,3,0,2,3,5,3,5,3,4,3,0,0,"neutral or dissatisfied"
79663,90777,"Female","Loyal Customer",47,"Business travel","Business",2714,5,5,5,5,3,5,5,5,5,5,5,5,5,3,0,0,"satisfied"
81183,108028,"Female","Loyal Customer",44,"Business travel","Business",1508,2,3,3,3,1,4,4,2,2,2,2,1,2,2,1,0,"neutral or dissatisfied"
10723,15651,"Male","disloyal Customer",19,"Business travel","Business",258,2,3,2,3,1,2,3,1,3,5,4,2,3,1,99,87,"neutral or dissatisfied"
50556,34124,"Female","disloyal Customer",28,"Business travel","Eco",1046,2,2,2,3,1,2,1,1,3,1,4,1,3,1,104,90,"neutral or dissatisfied"
