"avganncount","avgdeathsperyear","target_deathrate","incidencerate","medincome","popest2015","povertypercent","studypercap","binnedinc","medianage","medianagemale","medianagefemale","geography","percentmarried","pctnohs18_24","pcths18_24","pctsomecol18_24","pctbachdeg18_24","pcths25_over","pctbachdeg25_over","pctemployed16_over","pctunemployed16_over","pctprivatecoverage","pctprivatecoveragealone","pctempprivcoverage","pctpubliccoverage","pctpubliccoveragealone","pctwhite","pctblack","pctasian","pctotherrace","pctmarriedhouseholds","birthrate"
38,13,127,374.8,25807,7193,36.3,0,"[22640, 34218.1]",39.2,35,44,"Randolph County, Georgia",40.7,36.4,34.4,25.9,3.3,35.3,7.1,43.9,10.4,41.8,29.3,20.9,47.8,30.8,34.76418319,61.88653452,2.077922078,0.15037594,39.83536149,10.85271318
19,8,151.3,358,39601,5168,20.1,0,"(37413.8, 40362.7]",38.4,38.1,38.5,"Schley County, Georgia",53.4,15.6,28.3,NA,0,34.4,9.4,51,12.4,51.7,38.1,34.5,38.1,21.1,73.64998029,23.94560505,0.157666535,1.773748522,51.72964343,6.255585344
56,23,180.1,446.2,37672,8647,26.4,0,"(37413.8, 40362.7]",45.1,44.6,45.5,"Seminole County, Georgia",46.9,30.4,23,NA,3.4,40.3,9,NA,9.4,51.1,NA,31.3,43.1,25.7,64.15782871,33.49298666,0.547382826,0.570190444,47.7128143,2.387267905
361,139,196.2,511.1,35555,64051,27.4,0,"(34218.1, 37413.8]",38.2,36.3,40,"Spalding County, Georgia",44.8,25.8,34.4,36.8,2.9,36.5,10,47.2,12.4,54.3,41.6,37,39.8,23.9,63.07203357,32.89652905,0.919011163,1.097490332,45.6838491,5.051532411
158,70,213.1,476.6,36870,25586,20.9,0,"(34218.1, 37413.8]",41.2,40,42.2,"Stephens County, Georgia",54.9,25,28.2,NA,5,38.3,8.4,49.9,10.6,59.1,42.7,38.3,39.3,21.8,84.03981265,12.19750195,0.441061671,1.857923497,57.56686236,7.304204452
35,15,228.8,512.8,27635,5851,39.4,0,"[22640, 34218.1]",38,33.8,46.3,"Stewart County, Georgia",23.1,55.1,37.9,NA,0,35.6,8.7,29.3,14.5,41.3,28.2,23.6,47.1,27.9,29.77164281,48.68779823,1.653033402,17.53578732,22.99248989,2.584269663
158,63,181.7,460,34017,30779,33.9,0,"[22640, 34218.1]",34.6,32.6,36.6,"Sumter County, Georgia",37.6,17.8,28.8,NA,4.7,31.4,9.3,46.5,14.4,49.3,36.1,29.7,45.7,31.3,42.57532852,51.66247733,1.349072513,2.373603996,38.83188635,6.812933025
1962.667684,100,151.9,453.5494221,49513,65787,17.9,45.60171462,"(48021.6, 51046.4]",30.1,29.3,31,"Blue Earth County, Minnesota",43.6,3.1,15.9,NA,7,28.1,21.6,68,4.9,79.5,65.7,56.3,26.5,13,92.06909789,3.107869482,2.031477927,0.42840691,46.2430072,4.61118069
1962.667684,83,187.8,453.5494221,53291,35569,12.1,0,"(51046.4, 54545.6]",41,40.6,41.8,"Carlton County, Minnesota",50.6,13.8,34.3,NA,3.9,36.4,16.8,58.7,5.4,73.1,NA,53.1,34.1,17.9,89.65381034,1.23860847,0.58403634,0.158000169,51.24645469,5.169121658
1962.667684,111,148.8,453.5494221,88500,98741,4.8,638.0328334,"(61494.5, 125635]",36.9,36.1,37.6,"Carver County, Minnesota",62.3,13.1,26.7,45.7,14.5,21.2,32,73.2,3.8,87.5,76.6,68.6,17,7.4,93.04706681,1.187901583,2.522070731,0.607010395,64.90514511,5.473379087
1962.667684,33,167.2,453.5494221,51274,12109,11.5,0,"(51046.4, 54545.6]",43,42.5,44.3,"Chippewa County, Minnesota",56.4,22.7,29.7,NA,4.9,36,11.8,65.6,2.6,68.5,NA,40.2,39.5,21.4,93.8785585,0.814546651,0.246832319,0.970873786,53.27640985,8.914100486
1962.667684,82,149,453.5494221,75122,54293,6.2,0,"(61494.5, 125635]",40.2,38.7,41.4,"Chisago County, Minnesota",57.2,19.1,37.8,NA,5.6,34.6,15.6,64.7,5.5,80.1,65.2,58.9,27,12.2,95.46011814,1.162833897,0.756027789,0.447672475,60.30391761,5.001246158
1962.667684,98,161,453.5494221,55560,62324,13.3,0,"(54545.6, 61494.5]",32.4,32,32.9,"Clay County, Minnesota",49.6,5.2,24.4,NA,7.4,27.3,22.8,68.8,4.3,78.8,NA,57.8,26.5,13.5,92.60500337,2.005617701,1.153106983,0.576553491,51.69798007,6.780928638
1962.667684,11,128.7,453.5494221,48593,5194,10.4,0,"(48021.6, 51046.4]",51.3,50.5,52.6,"Cook County, Minnesota",63.3,11.8,25.8,NA,11.5,25.1,22.3,62,4,73.9,50.6,42.9,38.6,14.6,86.98498267,0.904890258,0.924143242,1.251443974,53.31825038,2.465166131
1962.667684,160,176.7,453.5494221,50162,63428,10.9,378.3817872,"(48021.6, 51046.4]",43.5,42.7,44.5,"Crow Wing County, Minnesota",56.3,12.8,29.2,NA,5.7,31.4,15.6,57.9,5.7,70.1,50.3,42.4,41.1,20.1,96.52962822,0.639195534,0.502791524,0.066615912,52.53935141,6.153360682
1962.667684,571,154.4,453.5494221,76269,414686,7.3,159.1565667,"(61494.5, 125635]",37.5,36.5,38.6,"Dakota County, Minnesota",55.2,13.4,30.2,43,13.4,21.6,27.8,NA,5,82.2,NA,63.7,22.7,10.6,84.13195057,5.216718569,4.565240809,2.659527587,54.81702095,5.401029725
1962.667684,32,153.6,453.5494221,68777,20364,7.6,0,"(61494.5, 125635]",37.9,36.9,39,"Dodge County, Minnesota",59.6,13.3,38.6,NA,7,33.5,18.1,71.4,3.5,81.8,67.3,60.1,24.7,12,97.25480532,0.537210448,0.473139478,0.359783144,59.42297512,6.386701662
1962.667684,91,160.9,453.5494221,52298,37075,9.6,80.91706001,"(51046.4, 54545.6]",44.1,42.4,45.9,"Douglas County, Minnesota",59.8,11.5,25.3,NA,9.1,29.9,17.8,63.8,4.5,77.9,56.8,46.3,35.2,14.1,97.72255598,0.576187875,0.243036592,0.174767886,56.35323607,6.190278355
1962.667684,40,158.9,453.5494221,48163,14050,13.5,1138.790036,"(48021.6, 51046.4]",46.7,44.1,48.3,"Faribault County, Minnesota",57.4,15.6,34.1,NA,6,39.9,12.8,61.5,4.2,72.1,51.6,42.1,39.6,18.6,97.65987351,0.358397751,0.414617006,0.400562193,52.24348917,3.50678733
1962.667684,84,164.1,453.5494221,47203,30613,12.5,65.33172182,"(45201, 48021.6]",44.6,43.1,46.4,"Freeborn County, Minnesota",52.7,15.9,36.6,42.2,5.3,36.7,11.5,61.5,4.9,70.3,51.7,43.6,39,19.6,95.12574036,1.129559504,1.307570314,1.074537981,49.27268529,5.846508564
1962.667684,106,161.6,453.5494221,60869,46435,9.6,0,"(54545.6, 61494.5]",43,41.3,44.4,"Goodhue County, Minnesota",55.8,14.8,36.9,38.9,9.4,33,16.8,63.9,5.3,77.2,NA,51.6,31.3,13.9,95.17001962,1.11262048,0.571403929,0.280311361,54.15846326,6.13624545
1962.667684,17,159.9,453.5494221,48179,5903,10.5,0,"(48021.6, 51046.4]",46.3,44.5,48.2,"Grant County, Minnesota",60.1,15.7,29.4,44,10.9,33.4,14.6,61.1,3.6,73.5,52.3,38.6,41.2,18.7,97.53397081,0,0.301962758,0.369065593,55.41501976,8.227848101
1962.667684,1854,156.8,453.5494221,64490,1223149,13,690.0222295,"(61494.5, 125635]",36.1,35.3,37.2,"Hennepin County, Minnesota",47.2,12.1,22.5,NA,19.9,17.8,30.3,67.9,6,75.4,63.3,56.1,27.3,15.2,74.27382081,12.16571379,6.796429382,2.530105796,43.89529902,5.881342381
1962.667684,40,141.8,453.5494221,59900,18773,8.4,0,"(54545.6, 61494.5]",45,43.6,46.4,"Houston County, Minnesota",58.1,11.8,30.3,NA,8.9,34.3,14.9,64.4,4.9,76.7,58.9,50.6,34.2,15,97.24643844,0.302998086,0.223261748,0.154156921,55.63023079,3.366021733
1962.667684,72,177.3,453.5494221,65342,38429,7.8,0,"(61494.5, 125635]",39.5,37.8,40.4,"Isanti County, Minnesota",53.6,13.1,42.5,NA,3.5,37.8,12.8,NA,7.3,75,60.6,54.7,31.1,16.4,95.76457071,0.582306246,0.74420305,0.415186965,55.03236361,5.876216968
1962.667684,123,177.7,453.5494221,48525,45435,14.7,0,"(48021.6, 51046.4]",45.9,44.6,47.1,"Itasca County, Minnesota",58.5,14.7,27.1,52.7,5.5,31.8,15.1,54.2,7.1,69.6,48.9,43.2,40.6,18.9,93.05904661,0.489482736,0.390263262,0.273404771,55.68151859,6.184256155
1962.667684,35,162.2,453.5494221,48908,15837,13.8,0,"(48021.6, 51046.4]",43.9,42.9,44.5,"Kanabec County, Minnesota",54.9,14.6,40.1,NA,4.5,39.7,8,56.3,9.8,64.6,45.7,39.9,44.5,24.9,96.78810223,0.431169156,0.331187902,0.137474224,54.8215151,4.499229584
1962.667684,14,168.3,453.5494221,50372,4424,9.9,0,"(48021.6, 51046.4]",48.1,46.7,49.6,"Kittson County, Minnesota",54.7,16.4,33.9,41.6,8.1,35,16.8,60.3,2.8,73.8,54.1,41.5,36.5,16.2,98.10267857,0.602678571,0.200892857,0.089285714,51.67364017,6.869220608
1962.667684,37,173.3,453.5494221,44113,12841,15.3,0,"(42724.4, 45201]",47.4,46.9,47.9,"Koochiching County, Minnesota",55,18.8,34.7,NA,6.7,36.5,13.5,54.4,7.8,62.3,43.6,37.3,47.5,26.8,93.71840049,0.880956029,0.643480925,0.015320974,49.86310746,3.367670365
1962.667684,20,145.6,453.5494221,48245,6856,10.4,0,"(48021.6, 51046.4]",49.8,47.8,51.6,"Lac qui Parle County, Minnesota",61.2,23.3,33.7,NA,4.5,38.3,13.6,60.8,3.7,78.6,54.8,38.5,38.4,14,96.95286914,0.626512886,0.811618966,0.128150363,55.75048733,6.786941581
1962.667684,56,166.9,453.5494221,61665,27663,8.9,36.14936919,"(61494.5, 125635]",41.3,41.2,41.3,"Le Sueur County, Minnesota",58.4,12.8,38.9,NA,8.7,35.5,15.4,66.9,5.3,78.7,63.2,56.1,29.6,14.3,95.36579204,0.591908182,0.483632295,1.945356769,57.7359535,7.140456989
1962.667684,17,146.8,453.5494221,48449,5771,10.2,0,"(48021.6, 51046.4]",46.5,45.1,48.4,"Lincoln County, Minnesota",59.1,17.9,31.6,NA,11.3,40.5,15.8,63.9,2.8,78.6,58.2,45,33.7,12.2,97.2107438,0.378787879,0.154958678,1.136363636,54.22507008,5.539070228
1962.667684,49,163,453.5494221,53552,25673,11.5,0,"(51046.4, 54545.6]",35.1,33.8,36.5,"Lyon County, Minnesota",51.3,7.3,23.5,61.3,7.9,35.1,18.6,69,5.3,76.7,62.4,51.4,29.5,15.3,89.67664111,2.926183898,3.330868905,2.840577454,50.33139185,5.799293999
1962.667684,15,215.7,453.5494221,39926,5457,19.6,0,"(37413.8, 40362.7]",36.3,35.6,37.3,"Mahnomen County, Minnesota",46.3,27.5,41,26.8,4.7,37.1,9.8,56.2,9.2,47.9,32.9,27.7,48.3,30.4,48.76273654,0.564046579,0.436681223,0.709606987,44.27786107,8.348623853
1962.667684,22,148.2,453.5494221,54433,9423,9.6,0,"(51046.4, 54545.6]",43.8,43.2,44.3,"Marshall County, Minnesota",59.4,20.4,35.1,40,4.6,37.4,14.5,62.8,4.7,76.8,58.3,46.4,32.1,13.3,97.56690998,0.264466307,0.190415741,0.327938221,54.6809039,6.110201855
1962.667684,58,162.5,453.5494221,52042,20022,12.2,49.94506043,"(51046.4, 54545.6]",45.4,44.4,47.6,"Martin County, Minnesota",54.9,19.6,29.7,NA,6.3,38.6,15.1,62.5,3.5,72.5,52.3,42.8,38.8,17.2,97.57739558,0.348894349,0.540540541,0.265356265,50.45861171,7.700101317
1962.667684,48,151.2,453.5494221,54354,23102,10,0,"(51046.4, 54545.6]",42,41.8,42.2,"Meeker County, Minnesota",60.4,20.2,37.2,NA,4.5,38.3,13.6,63.6,4.7,75.7,58,49.8,32.6,13.4,97.32802975,0.436681223,0.419386917,0.237796705,57.3795509,6.093113066
1962.667684,63,190,453.5494221,48434,25788,12,0,"(48021.6, 51046.4]",40.3,38.9,41.7,"Mille Lacs County, Minnesota",51.9,18.4,33.4,38.6,9.6,38.3,10,58.4,7.7,69.7,52.2,44.7,38.4,19.2,91.26661242,0.573443372,0.441706381,0.255724747,50.5574358,6.653151493
1962.667684,47,133.3,453.5494221,61279,33347,10.2,0,"(54545.6, 61494.5]",35.7,35.6,35.7,"Nicollet County, Minnesota",50.8,3.8,14.8,NA,8,27,22.3,70.4,4,80.7,65.5,57.5,28,13.1,93.60756816,2.436075682,1.477966512,0.95810917,52.822868,5.329918283
1962.667684,40,138.1,453.5494221,50684,21770,13,0,"(48021.6, 51046.4]",36.6,35.6,37.6,"Nobles County, Minnesota",54.1,41.1,29.3,24.9,4.7,34.3,10.1,63,6.9,67.3,52.1,42.5,33.3,18.1,80.98399963,3.983953521,5.759210587,7.202471527,53.9275695,7.86717183
1962.667684,148,156.9,453.5494221,51510,57716,11.2,346.5243607,"(51046.4, 54545.6]",46.7,45.4,48,"Otter Tail County, Minnesota",60.2,16.4,31.1,NA,9.5,30.5,17.2,59.3,4.4,74.7,53.7,44.1,38.3,16.7,95.8964372,1.225852446,0.605101633,0.652049173,57.03768405,7.511606314
1962.667684,31,174.2,453.5494221,50905,14219,9.3,0,"(48021.6, 51046.4]",39.1,36.6,40.3,"Pennington County, Minnesota",49.7,13.4,27.5,52.8,6.3,36,11.8,68.5,3,75.5,58.4,52.1,33.9,17.6,93.75620128,1.658398299,0.836286322,0.290574061,45.21959459,5.893845653
1962.667684,63,161.7,453.5494221,42157,29069,17.5,0,"(40362.7, 42724.4]",43.7,42.3,45.3,"Pine County, Minnesota",51,14.8,40.7,NA,3.4,42.6,9.1,53,7.4,68.4,48.2,42.1,40.4,19.5,91.61133548,2.132247245,0.537339996,0.705044835,50.62934601,4.865649964
1962.667684,46,180.7,453.5494221,49934,15471,12.4,0,"(48021.6, 51046.4]",43.2,41.7,45,"Redwood County, Minnesota",54,17.3,35.1,NA,10,37.9,13,61.8,4,71.6,52.4,39.4,36.5,17.1,89.44221841,0.712332252,3.281816447,0.400686892,51.81544316,5.74439157
1962.667684,23,147,453.5494221,55352,9600,9.6,0,"(54545.6, 61494.5]",41.1,40.3,42.4,"Rock County, Minnesota",61,14.4,36.7,NA,6.7,38.5,15,63.5,3.7,73.8,57.2,44.4,34.2,16.9,96.60148489,0.533305448,0.930670292,0.355536965,56.98651056,11.04133961
1962.667684,30,158.2,453.5494221,53838,15770,9.2,0,"(51046.4, 54545.6]",41.2,41.1,41.3,"Roseau County, Minnesota",59.7,18.9,40.7,36.8,3.6,37.3,14.2,69.1,2.7,80.4,62.6,55.1,29.6,12.5,93.61511367,0.685238553,2.670509126,0.236951649,56.07787274,6.330669945
1962.667684,239,153.7,453.5494221,55832,154708,13.4,329.6532823,"(54545.6, 61494.5]",34,33,34.8,"Stearns County, Minnesota",50,7,16.5,NA,7.6,30.2,17.7,68.8,5,77.9,NA,54.7,28.6,14,91.04164619,3.746518562,1.897834136,1.19269963,51.70872261,4.490661015
1962.667684,65,145.9,453.5494221,57850,36755,10.9,0,"(54545.6, 61494.5]",39.8,39.1,40.2,"Steele County, Minnesota",55,15.5,32.9,NA,9.1,35.5,18.7,65.2,4.9,76.1,61.3,54.6,32.1,17.4,91.33148975,2.551816663,1.128056293,3.167866824,53.89250928,6.135046611
1962.667684,27,162.3,453.5494221,51032,9340,10.8,0,"(48021.6, 51046.4]",44.5,43.5,45.8,"Swift County, Minnesota",57.5,17.6,38.7,NA,6.8,38.6,12.6,63.2,3.9,72,54.4,42.4,38.6,19.8,95.9160105,1.637795276,0.167979003,1.375328084,52.02079887,9.56284153
1962.667684,49,147.2,453.5494221,43287,24257,17.8,0,"(42724.4, 45201]",43,42.1,44,"Todd County, Minnesota",58.7,24.4,27.7,43.1,4.9,37.1,11,59.6,5.1,66.1,49.5,41.1,37.3,18.4,95.40995667,0.286111338,0.420992398,1.921033271,55.95080801,7.800672834
1962.667684,10,132.3,453.5494221,49536,3401,12.2,0,"(48021.6, 51046.4]",48.4,47.1,49.5,"Traverse County, Minnesota",62.9,10.3,13.3,59.1,17.2,34.8,13.3,57.4,2.9,75.8,NA,38.4,41.7,16.6,92.44677749,0.495771362,0,0.262467192,57.34908136,4.967948718
1962.667684,41,187.9,453.5494221,41909,13875,15.8,0,"(40362.7, 42724.4]",43.3,41.6,44.7,"Wadena County, Minnesota",52.2,22.3,27.7,46.1,3.9,39.3,8.8,54.2,5.2,62.5,42.6,34.6,47.7,25.1,96.39508685,0.952104077,0.581437604,0.181699251,47.68200247,5.574778931
1962.667684,347,152.1,453.5494221,84113,251597,6,584.2676979,"(61494.5, 125635]",38.9,37.8,40,"Washington County, Minnesota",57.2,13.6,28.9,NA,13.2,22,27.3,NA,4.8,85.7,72.3,65.1,21.2,9,87.00855394,3.840758909,5.16925447,0.758097864,59.14859455,5.104712042
1962.667684,12,122.5,453.5494221,54536,6396,10.3,0,"(51046.4, 54545.6]",43.7,41.9,45.7,"Wilkin County, Minnesota",56,16.1,28.6,48.2,7,30.5,13.5,64.6,2,79.1,NA,49.2,30.4,12.7,96.70548575,0.321789764,0.229849831,0.030646644,51.9092219,7.810107198
1962.667684,174,165.2,453.5494221,76489,131311,6,0,"(61494.5, 125635]",35.6,35.3,36,"Wright County, Minnesota",60.5,16.1,26.8,NA,9.2,28.9,20.4,71.2,5.2,81.3,69.1,62.1,23.3,12.1,94.5637224,1.013279872,1.019496313,1.018719258,62.21363084,6.296560212
194,89,212.3,470,32327,31254,32.9,671.913995,"[22640, 34218.1]",40.7,38.2,44.1,"Adams County, Mississippi",37.8,16.7,44.7,36.3,2.3,35.9,11.1,41.4,11.3,46.8,33.3,27,46.4,29.2,40.20138216,55.52706464,0.23452891,3.117670972,35.79382487,3.939346569
201,87,187.8,441.3,35180,37388,21.8,80.23964909,"(34218.1, 37413.8]",39.9,37.4,42.2,"Alcorn County, Mississippi",50.8,19.2,34.1,NA,4.1,36.3,10.3,50.4,9,53.7,40.9,36,41.3,24.1,84.57622123,11.47136847,0.270639621,1.248693695,48.53437795,4.523580366
78,33,171.8,425.1,30668,12574,23.2,0,"[22640, 34218.1]",45.3,42.6,47.9,"Amite County, Mississippi",44.8,23.5,44.4,30.3,1.7,36.6,7.4,44,12.7,46.1,33.7,29,49.3,30.3,57.59345794,42.18068536,0.093457944,0,44.77432297,3.098591549
104,52,200.3,423,32521,19043,23.6,105.0254687,"[22640, 34218.1]",40.8,40.4,41,"Attala County, Mississippi",46.7,25.1,31.4,NA,4.7,31.4,9.2,44.8,12.6,53.6,38.4,30.9,47,27.1,55.53585398,42.7327249,0.166883963,0.354628422,42.8667293,6.091370558
38,22,208.7,355.2,30665,8182,25.6,855.5365436,"[22640, 34218.1]",39.8,40,39.7,"Benton County, Mississippi",47.4,16.8,55.3,27.7,0.1,38.1,5.6,44.5,17.1,56.3,42.1,37,39.8,18.3,60.99173554,36.34002361,0,1.428571429,50,0.41322314
173,87,241.9,476.3,29297,33322,34,0,"[22640, 34218.1]",34.7,32.4,36.8,"Bolivar County, Mississippi",31.1,12.9,26.3,NA,2.7,25,13.8,45.1,15.3,42.8,33.4,28.8,46.8,32.4,33.12427891,64.04165311,0.745495962,1.538325001,31.49733484,4.919773478
106,40,198.9,521.3,31616,17328,24.7,0,"[22640, 34218.1]",37.7,36,39.3,"Chickasaw County, Mississippi",43.4,24.5,30.1,41.3,4.1,37.3,7.4,48.6,12.2,54.1,37.2,31.6,45.2,24.9,54.75245817,43.40750963,0.379506641,0.36800644,44.69463294,7.273181705
43,18,175.9,432.6,26083,9150,42.6,0,"[22640, 34218.1]",32.7,30.7,33.6,"Claiborne County, Mississippi",26.2,9.9,33,54.8,2.3,29.8,8.5,32.3,17.5,37.9,26.6,23.5,52.9,36.7,13.6227224,84.86602358,0.921757771,0.182207931,25.50125313,5.663430421
100,41,191.4,466.5,34910,16006,22.4,0,"(34218.1, 37413.8]",41.3,40.4,42.6,"Clarke County, Mississippi",48.7,16.6,31.1,48,4.3,34.4,9.9,48.9,11.7,55.1,41.7,38.3,43.9,25.7,64.18530742,35.02628041,0.073340667,0.067228945,47.61023743,6.761177754
104,47,187.5,427.7,33939,20048,28.4,0,"[22640, 34218.1]",38.8,37.7,39.3,"Clay County, Mississippi",44.2,23.1,26.4,NA,0.9,32.9,12,47.7,16.2,52.9,40.2,33.4,44,27.4,40.50002466,58.23265447,0.586813945,0.059174516,43.20718409,3.726061615
120,70,266.7,460.1,28647,24620,35,0,"[22640, 34218.1]",33.5,31,35.2,"Coahoma County, Mississippi",31.4,16.3,23.6,57,3.1,27.6,12.6,46.2,20.3,42.7,31.9,27.8,49.9,34.6,22.61027956,75.89688762,0.566246931,0.134632137,29.76495727,6.156510786
107,48,205.1,461.3,31835,19543,26.5,51.1692166,"[22640, 34218.1]",37.6,36.5,38.7,"Covington County, Mississippi",44.7,21,36.5,41.7,0.8,36.8,8.6,43.9,13.7,50.5,37.9,33.5,44.7,28.6,62.79081711,35.85845617,0.179754507,0.097581018,45.0853781,6.243007384
88,40,261,561.4,29090,13352,26.8,2771.120431,"[22640, 34218.1]",39.8,39.2,40.5,"Jackson County, Kentucky",59.2,23,32.5,NA,3.5,43.4,4.3,37.3,12.3,44.8,33.6,32,47.5,32.9,99.69304485,0.044920267,0,0,55.49945907,6.838709677
244,91,186.9,500.6,51227,51961,14.7,38.49040627,"(51046.4, 54545.6]",37.4,35.8,38.1,"Jessamine County, Kentucky",55.1,15.1,32.6,NA,9.1,28.9,16.2,58.9,8.8,68,54.9,47.6,32.7,19.1,92.25083453,3.598394532,1.144492132,0.713320617,57.68894714,5.553303608
87,41,216.8,457.3,27709,15693,33.7,0,"[22640, 34218.1]",40.8,40.3,41,"Knott County, Kentucky",49.2,17.4,23.4,NA,2.1,35.1,6.2,36.5,14.6,47.1,33.5,31.8,51,34,97.625,0.81875,0.04375,0.06875,51.18649733,6.41509434
209,85,224.6,560.5,26048,31730,34.9,0,"[22640, 34218.1]",39.2,37.8,40.7,"Knox County, Kentucky",47.5,20,45.2,33.8,1.1,40.7,5.5,37.8,15.7,40.3,30.2,27.6,55.5,38.7,97.27435631,1.156905278,0.028293879,0.028293879,45.63246972,4.863950374
86,35,192.6,505.2,40312,14241,18,0,"(37413.8, 40362.7]",40.6,39.5,42.7,"Larue County, Kentucky",49.4,9.6,47.8,38.7,4,43.1,6.7,50.8,9.3,57.7,41.9,35.9,46.8,26.7,92.44469574,3.498480458,0.325111315,1.809315146,51.95195195,5.039267016
345,138,216.7,531.7,34678,60094,24.7,0,"(34218.1, 37413.8]",38.5,37.8,39.4,"Laurel County, Kentucky",52.9,16.1,42.1,36.1,5.7,37.9,6.8,47,12.4,53.3,40.6,34,43.8,27.7,97.20172047,0.863583873,0.557312848,0.100416729,51.63615956,5.76001128
98,49,269.2,524.8,32835,15745,25.9,1397.268974,"[22640, 34218.1]",40.3,39,41.3,"Lawrence County, Kentucky",57.2,19.8,39.7,NA,1.5,41.5,6.2,42.6,7.8,54.3,42.1,38.6,43,26.5,98.15435181,0.151697111,0.568864168,0.037924278,56.87054533,3.753424658
76,36,262.7,558.3,27777,10711,33,0,"[22640, 34218.1]",42,40.6,42.8,"Leslie County, Kentucky",49.5,23.4,51.5,NA,0,33.8,5.3,31.7,17,46.5,NA,32.5,51.5,33.4,98.57233791,0.682004183,0.036373556,0.500136401,48.69879518,3.237555645
156,67,226.5,527.4,28574,23123,30.1,129.7409506,"[22640, 34218.1]",41.6,41,42.8,"Letcher County, Kentucky",55.2,24.7,28.5,NA,1,36.1,7.1,38,12.6,47,33.1,30.9,52.3,34.6,98.33974061,0.190106037,0.646360526,0.147860251,52.30400334,5.618408437
81,39,239.3,492.5,30217,13682,34.4,0,"[22640, 34218.1]",40.8,40.5,41,"Lewis County, Kentucky",55.1,24.3,40.3,NA,1.7,42.2,5.4,42.2,8.4,49.1,36.9,33.5,47.6,30.9,98.22335025,0.261058738,0.072516316,0.478607687,53.7874558,3.777923784
152,59,199.1,523.1,35368,24463,27.6,81.75612149,"(34218.1, 37413.8]",40.3,39.1,41.9,"Lincoln County, Kentucky",53.9,14.9,47.3,NA,0.5,44.5,6.6,47.4,10.5,55.7,41.5,36.1,42.4,25.6,95.78741122,2.68185158,0.322475304,0.248999918,52.04708291,7.499096494
78,30,211.7,578.6,42892,9316,14.1,0,"(42724.4, 45201]",45.9,45.6,46.2,"Livingston County, Kentucky",61.1,22.7,43.6,31.3,2.5,46.9,4.9,49.8,6.7,67.4,49.7,44,40.9,20.7,97.6900149,0.191611667,0.404513519,0.010645093,59.77522216,1.418067227
409,150,168.9,484.1,41216,65018,17.5,415.2696176,"(40362.7, 42724.4]",42.5,41.2,43.7,"McCracken County, Kentucky",49,17.2,35.6,NA,4.6,31.3,13.6,55.2,6.1,65.2,50.3,43.8,37.9,21.1,85.29690558,10.76168053,0.902030333,0.409735812,45.15519372,5.282054823
65,28,215.1,525.3,42288,9512,16.9,0,"(40362.7, 42724.4]",41.8,40.1,43,"McLean County, Kentucky",60.1,13.6,40.1,NA,5.5,39.9,6.1,52.4,8.4,63.9,47.1,41.3,41.9,22.5,97.77894737,0.442105263,0.273684211,0.031578947,57.86113328,7.128810226
423,164,205,523.5,44358,87824,19.7,0,"(42724.4, 45201]",33.9,33.2,34.8,"Madison County, Kentucky",44.8,5.7,24.8,NA,9.2,29.5,16.7,56.7,8.6,68.2,55.8,47.8,31.4,17.9,91.85675342,4.451408467,0.912183415,0.407744822,47.19623253,4.761498421
110,44,193.4,510.2,39089,19365,21.8,0,"(37413.8, 40362.7]",38.8,38,39.6,"Marion County, Kentucky",49.9,15.9,48.5,33,2.6,44.8,8.1,50.7,9.2,65.5,51.6,46.4,37.3,20.9,88.51752295,8.779226049,0.852056601,1.014353096,49.87153482,7.024889509
221,85,185.3,496.5,45596,31101,13.1,0,"(45201, 48021.6]",44.9,43.7,46.1,"Marshall County, Kentucky",59,23.5,37.1,31.3,8.1,41,9.3,NA,7.7,68.2,50.5,46.1,39.7,20.7,98.1206504,0.426541804,0.275808986,0.035277894,57.14965878,4.006754682
71,36,270.4,529.6,27484,12307,40.6,0,"[22640, 34218.1]",38.1,35.6,41.8,"Martin County, Kentucky",51.4,19.8,52,NA,0.2,39.5,2.5,23.9,20.6,39.2,28.3,26.6,56.5,39.7,94.34724092,4.72646663,0.00791703,0.316681181,52.68518519,4.36746988
121,53,248.1,578.9,40260,17099,18.6,0,"(37413.8, 40362.7]",41.1,39.3,42.6,"Mason County, Kentucky",53.3,18.3,31.8,42.3,7.6,38.3,7.5,52.4,6.2,63.6,NA,43.5,38.7,20.8,89.8993987,6.805041628,0.300647549,0.046253469,51.97446556,5.546875
147,60,225.1,538.4,52377,27924,12.6,0,"(51046.4, 54545.6]",36.7,36.9,36.5,"Meade County, Kentucky",57.1,20.1,47.6,NA,3.2,39.8,8.4,NA,11.5,67.9,48.3,36,35.6,17.3,92.13347996,3.883428414,0.814488968,0.350539556,59.26801589,6.956521739
43,19,229.5,548.3,30828,6358,27.1,0,"[22640, 34218.1]",41.6,40.6,42.8,"Menifee County, Kentucky",53,14.4,48.9,29.2,7.5,39.1,6.5,42.4,14.7,51.2,NA,33.6,48.9,31.5,96.51584424,0.409900678,0.252246571,1.844553051,52.61639885,4.84804631
143,57,206.3,536.1,43945,21407,17.6,0,"(42724.4, 45201]",42.6,40.7,44.7,"Mercer County, Kentucky",56.4,11.9,46.8,37.7,3.6,38.8,10.9,54.4,11.5,66,49.6,44,38,20.6,92.84977978,3.767219567,0.473245244,1.082372786,53.73980054,5.675616678
